Term,Year,Students,Subject,Number,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Course Title,Primary Instructor,GPA
Fall,2019,61,MSE,480,3,19,14,8,12,5,0,0,0,0,0,0,0,0,Surfaces and Colloids,"Chen, Qian",3.5306557377049175
Fall,2019,39,MSE,500,4,11,9,4,9,0,1,0,0,0,0,0,0,1,Statistical Thermodyn of Matls,"Schweizer, Kenneth S",3.5705263157894738
Fall,2019,36,MUS,103,6,4,9,3,3,5,0,1,1,1,2,0,1,0,Rudiments of Music Theory I,"Livengood, Kerrith",3.1213888888888888
Fall,2019,22,MUS,105,10,4,2,1,0,0,0,0,0,0,1,0,4,0,Computation and Music I,"Taube, Heinrich K",3.075909090909091
Fall,2019,123,MUS,110,41,27,29,8,4,4,3,2,0,0,1,0,4,0,Introd Art Mus: Intl Perspect,"Silvers, Michael B",3.5751219512195123
Fall,2019,170,MUS,130,34,35,21,21,5,13,15,4,11,1,3,1,3,3,Introd to the Art of Music,"Eagen, Megan K",3.2277245508982033
Fall,2019,234,MUS,133,63,37,34,22,29,16,8,7,4,5,0,5,4,0,Introduction to World Music,"Tsekouras, Ioannis",3.3208547008547007
Fall,2019,226,MUS,133,56,54,38,26,25,8,3,5,4,0,2,1,3,1,INTRODUCTION TO WORLD MUSIC,"Tsekouras, Ioannis",3.5055111111111112
Fall,2019,23,MUS,240,0,18,0,0,3,0,0,1,0,0,0,0,1,0,Orientation Mus Tchg Lrng K-HS,"McCall, Joyce M",3.608695652173913
Fall,2019,44,MUS,243,32,5,3,1,0,1,1,0,0,0,1,0,0,0,Introductory Music Ed Tech,"Kruse, Adam J",3.825909090909091
Fall,2019,37,MUS,261,0,27,5,3,0,1,0,0,0,0,0,0,1,0,University Chorus,"Mason, Christopher",3.7570270270270267
Fall,2019,36,MUS,268,0,35,0,0,1,0,0,0,0,0,0,0,0,0,Wind Symphony,"Peterson, Stephen",3.9722222222222223
Fall,2019,52,MUS,269,0,49,0,0,2,0,0,0,0,0,0,0,0,1,Wind Orchestra,"Peterson, Elizabeth B",3.9607843137254903
Fall,2019,89,MUS,313,5,11,22,11,11,12,1,4,4,0,0,5,2,1,The History of Music I,"Takao, Makoto H",3.031477272727273
Fall,2019,44,MUS,343,0,29,6,3,1,1,2,0,1,0,0,0,1,0,Music in Adolescence,"Sweet, Bridget M",3.6365909090909088
Fall,2019,27,MUS,350,0,14,7,0,1,1,0,0,1,0,0,0,3,0,Music Teaching in Ens Settings,"Nichols, Jeananne B",3.2974074074074076
Fall,2019,33,MUS,407,0,17,6,3,5,0,1,0,0,0,0,0,1,0,Elect Music Techniques I,"Fieldsteel, Eli M",3.5557575757575752
Fall,2019,23,MUS,408,8,6,3,0,0,4,1,0,0,0,1,0,0,0,Music since World War II,"Lund, Erik R",3.5226086956521736
Fall,2019,22,MUS,418,1,9,8,0,1,1,0,1,0,0,1,0,0,0,Music of the Spanish Atlantic,"Ramirez, Carlos R",3.546818181818182
Fall,2019,24,MUS,443,0,22,0,0,0,0,0,0,0,0,0,0,2,0,Orchestral Repertory,"Chasanov, Elliot L",3.6666666666666665
Fall,2019,21,MUS,447,14,5,1,1,0,0,0,0,0,0,0,0,0,0,Advanced Music Ed Technology,"Kruse, Adam J",3.9523809523809526
Fall,2019,24,MUS,450,0,21,2,0,1,0,0,0,0,0,0,0,0,0,Advanced Ensemble Music,"Tilley, Michael P",3.9308333333333336
Fall,2019,33,MUS,499,2,14,6,6,1,1,2,0,0,0,1,0,0,0,Jazz Forum,"McNeill, Charles L",3.555454545454545
Fall,2019,29,MUS,501,9,10,8,2,0,0,0,0,0,0,0,0,0,0,Grad Music History Review 1,"Siletti, Michael J",3.862758620689655
Fall,2019,23,MUS,502,4,4,4,3,5,2,0,0,1,0,0,0,0,0,Tonal Theory,"Taube, Heinrich K",3.4208695652173917
Fall,2019,35,NPRE,100,4,16,2,2,7,1,1,1,0,0,0,0,1,0,Orientation to NPRE,"Uddin, Rizwan",3.4857142857142858
Fall,2019,65,NPRE,201,2,8,12,12,9,8,9,2,1,1,1,0,0,0,Energy Systems,"Andruczyk, Daniel",3.0973846153846156
Fall,2019,45,NPRE,201,0,15,9,6,10,3,0,2,0,0,0,0,0,0,Energy Systems,"Andruczyk, Daniel",3.4448888888888884
Fall,2019,108,NPRE,402,16,27,27,16,10,7,0,4,0,0,0,0,0,1,Nuclear Power Engineering,"Ragheb, Magdi",3.561308411214953
Fall,2019,38,NPRE,431,0,8,3,5,6,5,4,5,0,0,0,0,1,1,Materials in Nuclear Engrg,"Stubbins, James F",2.9818918918918915
Fall,2019,23,NPRE,446,2,3,5,1,6,1,0,1,0,0,1,2,1,0,Radiation Interact w/Matter I,"Huff, Kathryn D",2.8995652173913045
Fall,2019,35,NPRE,448,2,4,3,9,3,3,2,3,1,0,3,1,1,0,Nuclear Syst Engrg & Design,"Brooks, Caleb",2.7997142857142854
Fall,2019,23,NPRE,457,5,14,2,1,0,0,0,1,0,0,0,0,0,0,Safety Anlys Nucl Reactor Syst,"Ragheb, Magdi",3.8552173913043477
Fall,2019,35,NPRE,481,5,7,7,8,2,3,2,0,1,0,0,0,0,0,Writing on Technol & Security,"Roy, William R",3.447714285714286
Fall,2019,84,NRES,100,28,29,11,6,3,1,1,2,0,0,0,0,3,0,Fundamentals of Env Sci,"Coon, Jaime J",3.6470238095238097
Fall,2019,71,NRES,102,28,12,7,8,3,4,4,2,0,1,0,1,1,0,Introduction to NRES,"Kent, Angela D",3.483521126760563
Fall,2019,249,NRES,102,19,44,28,33,29,18,12,19,7,4,4,2,29,1,Introduction to NRES,"Ugarte, Carmen M",2.774274193548388
Fall,2019,359,NRES,103,46,49,64,38,32,28,17,11,16,5,5,7,38,3,The Great Lakes at Risk,"Miller, James R",2.8563202247191013
Fall,2019,90,NRES,201,3,11,2,10,22,6,6,18,5,2,3,0,2,0,Introductory Soils,"Mulvaney, Richard L",2.6961111111111107
Fall,2019,94,NRES,219,6,17,11,10,20,6,8,7,4,2,1,2,0,0,Principles of Ecosystem Mgmt,"Yannarell, Anthony",3.0426595744680855
Fall,2019,96,NRES,348,9,23,11,12,11,10,7,6,3,0,1,0,2,1,Fish and Wildlife Ecology,"Ward, Michael P",3.1826315789473685
Fall,2019,35,NRES,401,3,11,8,3,3,2,2,1,1,0,0,0,1,0,Watershed Hydrology,"Guan, Kaiyu",3.372
Fall,2019,22,NRES,409,0,1,5,5,6,3,1,1,0,0,0,0,0,0,Fishery Ecol and Conservation,"Suski, Cory D",3.151818181818182
Fall,2019,30,NRES,415,4,6,4,3,3,1,1,3,4,0,0,0,1,0,Native Plant ID and Floristics,"Matthews, Jeffrey W",3.045
Fall,2019,45,NRES,419,3,8,7,6,6,2,3,4,2,1,1,0,2,0,Env and Plant Ecosystems,"Matthews, Jeffrey W",2.970444444444445
Fall,2019,22,NRES,424,6,7,4,3,0,0,0,0,0,0,0,1,1,0,"US Environ, Justic & Policy","Johnson, McKenzie F",3.5154545454545456
Fall,2019,84,NRES,454,2,12,9,4,18,12,5,13,3,2,2,0,2,0,GIS in Natural Resource Mgmt,"Fraterrigo, Jennifer M",2.8060714285714283
Fall,2019,33,NRES,472,4,9,4,3,4,5,2,0,0,0,0,1,1,0,Environmental Psychology,"Kuo, Ming",3.253030303030303
Fall,2019,34,NUTR,510,0,23,0,0,8,0,0,3,0,0,0,0,0,0,Gastrointestinal Fermentation,"Swanson, Kelly S",3.588235294117647
Fall,2019,21,NUTR,561,2,14,1,2,2,0,0,0,0,0,0,0,0,0,Metabolic Basis of Weight Mgmt,"Nakamura, Manabu T",3.8252380952380953
Fall,2019,22,PHIL,101,0,0,4,6,5,4,1,1,0,0,0,0,0,1,Introduction to Philosophy,"Hensley, Ian M",3.079523809523809
Fall,2019,23,PHIL,101,0,2,6,8,5,0,1,0,0,1,0,0,0,0,Introduction to Philosophy,"Hensley, Ian M",3.2747826086956517
Fall,2019,24,PHIL,101,0,1,5,9,5,3,0,1,0,0,0,0,0,0,Introduction to Philosophy,"Hensley, Ian M",3.2220833333333334
Fall,2019,21,PHIL,101,0,0,6,4,3,3,4,0,1,0,0,0,0,0,Introduction to Philosophy,"Hensley, Ian M",3.0161904761904763
Fall,2019,22,PHIL,101,0,0,4,7,5,4,0,1,0,0,0,0,0,1,Introduction to Philosophy,"Hensley, Ian M",3.1271428571428572
Fall,2019,21,PHIL,102,10,3,3,0,0,1,0,1,1,0,2,0,0,0,Logic and Reasoning,"Levinstein, Benjamin A",3.3976190476190475
Fall,2019,98,PHIL,102,14,19,12,9,11,11,4,4,2,1,1,1,7,2,Logic and Reasoning,"Edwards, Adam D",3.042083333333333
Fall,2019,137,PHIL,102,17,17,14,7,15,5,9,15,11,3,4,5,15,0,Logic and Reasoning,"Edwards, Adam D",2.5527007299270075
Fall,2019,24,PHIL,103,0,2,5,2,1,3,3,1,3,1,1,1,1,0,Logic and Reasoning QR II,"Livengood, Jonathan M",2.5425
Fall,2019,21,PHIL,103,6,5,2,1,0,2,0,1,1,0,0,1,2,0,Logic and Reasoning QR II,"Livengood, Jonathan M",3.0642857142857145
Fall,2019,26,PHIL,107,6,5,8,7,0,0,0,0,0,0,0,0,0,0,Intro to Political Philosophy,"Bojanowski, Jochen",3.7180769230769233
Fall,2019,32,PHIL,202,8,4,8,2,0,4,0,0,0,1,1,2,2,0,Symbolic Logic,"Kishida, Kohei",3.0740624999999997
Fall,2019,62,PHIL,203,0,8,9,10,10,4,7,3,2,0,1,0,7,1,Ancient Philosophy,"Sanders, Kirk",2.7157377049180327
Fall,2019,57,PHIL,206,3,16,7,5,7,5,0,4,1,3,0,2,3,1,Early Modern Philosophy,"Weinberg, Shelley E",2.994464285714286
Fall,2019,23,PHIL,214,1,3,7,5,5,2,0,0,0,0,0,0,0,0,Biomedical Ethics,"Sussman, David G",3.4208695652173917
Fall,2019,28,PHIL,250,0,7,12,1,2,1,1,0,2,0,0,2,0,0,Conceptions of Human Nature,"Varden, Helga",3.251785714285714
Fall,2019,25,PHIL,380,0,4,5,1,5,5,2,1,1,0,0,0,1,0,Current Controversies,"Murphy, Colleen",2.9744
Fall,2019,24,PHIL,421,5,8,7,3,0,0,0,0,0,0,0,0,1,0,Ethical Theories,"Bojanowski, Jochen",3.653333333333333
Fall,2019,25,PHIL,436,2,8,9,3,1,1,0,1,0,0,0,0,0,0,Phil of Law and of the State,"Varden, Helga",3.6275999999999997
